Site,eventDate,Family,Genus,Species,imageName,scientificName,validName
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1383.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1384.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1385.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,3/31/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1386.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,3/31/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1387.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1388.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1389.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,3/31/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_1390.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,3/31/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_6747.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,3/31/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_6750.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,3/31/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_6782.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,3/31/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-03-31_6783.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/7/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-07_7219.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/7/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-07_7220.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/14/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1576.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1577.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/14/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1578.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/14/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1579.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1580.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/14/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1581.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/14/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1588.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1589.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/14/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-14_1590.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2092.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2093.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2094.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2119.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2120.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2121.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2125.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2126.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2127.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2177.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2178.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2179.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2189.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2190.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2191.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2195.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2196.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2197.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2198.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2199.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2200.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2201.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2202.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2202.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2203.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2204.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2223.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2224.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,4/28/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-04-28_2225.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/4/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-04_9055.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/4/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-04_9056.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8405.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8406.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8407.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8417.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8418.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8419.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8427.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8428.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8429.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8430.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8431.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8432.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8442.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8443.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8444.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8448.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8449.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8450.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8457.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8458.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8459.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8466.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8467.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8468.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8469.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8473.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8474.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_8475.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9123.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9124.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9125.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9163.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9164.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9165.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9173.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9174.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,5/11/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-05-11_9175.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_25.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_26.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_27.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_28.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_29.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_30.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3263.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3264.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3269.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3270.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3271.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3273.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3276.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3277.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3282.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3284.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_3287.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_33.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_34.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_35.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_36.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_9822.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_9823.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/2/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-02_9824.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_266.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_267.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_274.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_275.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_9355.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_9356.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,NA,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_9357.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_9358.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_9873.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/8/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-08_9874.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3676.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3677.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3700.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3701.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3708.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3709.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3714.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/15/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-15_3715.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_203.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_204.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_3814.JPG,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_3815.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_408.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_409.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_412.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_413.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_9819.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_9820.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_9827.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_9828.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_9835.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,6/29/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-06-29_9836.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_167.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_168.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_171.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_172.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_173.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_174.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_183.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/13/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-13_184.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_157.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_157.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_158.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_158.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_159.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_159.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_160.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_160.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_161.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_161.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_162.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_162.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_174.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_174.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_175.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_175.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_178.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_178.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_179.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_179.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_186.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_186.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_187.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_187.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_203.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_203.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_205.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_205.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_206.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_206.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_207.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_207.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_216.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_216.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_217.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_217.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_218.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_218.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_219.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_219.jpg,Heterocampa obliqua,Heterocampa obliqua
Prcr,7/27/2019,Notodontidae,Heterocampa,obliqua,PRCR_2019-07-27_224.jpg,Heterocampa obliqua,Heterocampa obliqua
